 Time,Amplitude
  0.263900,  0.616599
  0.263923,  0.616463
  0.263946,  0.616327
  0.263968,  0.616190
  0.263991,  0.616054
  0.264014,  0.615918
  0.264036,  0.615782
  0.264059,  0.615646
  0.264082,  0.615510
  0.264104,  0.615374
  0.264127,  0.615238
  0.264150,  0.615102
  0.264172,  0.614966
  0.264195,  0.614830
  0.264218,  0.614694
  0.264240,  0.614558
  0.264263,  0.614422
  0.264286,  0.614286
  0.264308,  0.614150
  0.264331,  0.614014
  0.264354,  0.613878
  0.264376,  0.613741
  0.264399,  0.613605
  0.264422,  0.613469
  0.264444,  0.613333
  0.264467,  0.613197
  0.264490,  0.613061
  0.264512,  0.612925
  0.264535,  0.612789
  0.264558,  0.612653
  0.264580,  0.612517
  0.264603,  0.612381
  0.264626,  0.612245
  0.264649,  0.612109
  0.264671,  0.611973
  0.264694,  0.611837
  0.264717,  0.611701
  0.264739,  0.611565
  0.264762,  0.611429
  0.264785, -0.611293
  0.264807, -0.611156
  0.264830, -0.611020
  0.264853, -0.610884
  0.264875, -0.610748
  0.264898, -0.610612
  0.264921, -0.610476
  0.264943, -0.610340
  0.264966, -0.610204
  0.264989, -0.610068
  0.265011, -0.609932
  0.265034, -0.609796
  0.265057, -0.609660
  0.265079, -0.609524
  0.265102, -0.609388
  0.265125, -0.609252
  0.265147, -0.609116
  0.265170, -0.608980
  0.265193, -0.608844
  0.265215, -0.608707
  0.265238, -0.608571
  0.265261, -0.608435
  0.265283, -0.608299
  0.265306, -0.608163
  0.265329, -0.608027
  0.265351, -0.607891
  0.265374, -0.607755
  0.265397, -0.607619
  0.265420, -0.607483
  0.265442, -0.607347
  0.265465, -0.607211
  0.265488, -0.607075
  0.265510, -0.606939
  0.265533, -0.606803
  0.265556, -0.606667
  0.265578, -0.606531
  0.265601, -0.606395
  0.265624, -0.606259
  0.265646, -0.606122
  0.265669, -0.605986
  0.265692, -0.605850
  0.265714, -0.605714
  0.265737, -0.605578
  0.265760, -0.605442
  0.265782, -0.605306
  0.265805, -0.605170
  0.265828, -0.605034
  0.265850, -0.604898
  0.265873, -0.604762
  0.265896, -0.604626
  0.265918,  0.604490
  0.265941,  0.604354
  0.265964,  0.604218
  0.265986,  0.604082
  0.266009,  0.603946
  0.266032,  0.603810
  0.266054,  0.603673
  0.266077,  0.603537
  0.266100,  0.603401
  0.266122,  0.603265
  0.266145,  0.603129
  0.266168,  0.602993
  0.266190,  0.602857
  0.266213,  0.602721
  0.266236,  0.602585
  0.266259,  0.602449
  0.266281,  0.602313
  0.266304,  0.602177
  0.266327,  0.602041
  0.266349,  0.601905
  0.266372,  0.601769
  0.266395,  0.601633
  0.266417,  0.601497
  0.266440,  0.601361
  0.266463,  0.601224
  0.266485,  0.601088
  0.266508,  0.600952
  0.266531,  0.600816
  0.266553,  0.600680
  0.266576,  0.600544
  0.266599,  0.600408
  0.266621,  0.600272
  0.266644,  0.600136
  0.266667,  0.600000
  0.266689,  0.599864
  0.266712,  0.599728
  0.266735,  0.599592
  0.266757,  0.599456
  0.266780,  0.599320
  0.266803,  0.599184
  0.266825,  0.599048
  0.266848,  0.598912
  0.266871,  0.598776
  0.266893,  0.598639
  0.266916,  0.598503
  0.266939,  0.598367
  0.266961,  0.598231
  0.266984,  0.598095
  0.267007,  0.597959
  0.267029,  0.597823
  0.267052, -0.597687
  0.267075, -0.597551
  0.267098, -0.597415
  0.267120, -0.597279
  0.267143, -0.597143
  0.267166, -0.597007
  0.267188, -0.596871
  0.267211, -0.596735
  0.267234, -0.596599
  0.267256, -0.596463
  0.267279, -0.596327
  0.267302, -0.596190
  0.267324, -0.596054
  0.267347, -0.595918
  0.267370, -0.595782
  0.267392, -0.595646
  0.267415, -0.595510
  0.267438, -0.595374
  0.267460, -0.595238
  0.267483, -0.595102
  0.267506, -0.594966
  0.267528, -0.594830
  0.267551, -0.594694
  0.267574, -0.594558
  0.267596, -0.594422
  0.267619, -0.594286
  0.267642, -0.594150
  0.267664, -0.594014
  0.267687, -0.593878
  0.267710, -0.593741
  0.267732, -0.593605
  0.267755, -0.593469
  0.267778, -0.593333
  0.267800, -0.593197
  0.267823, -0.593061
  0.267846, -0.592925
  0.267868, -0.592789
  0.267891, -0.592653
  0.267914, -0.592517
  0.267937, -0.592381
  0.267959, -0.592245
  0.267982, -0.592109
  0.268005, -0.591973
  0.268027, -0.591837
  0.268050, -0.591701
  0.268073, -0.591565
  0.268095, -0.591429
  0.268118, -0.591293
  0.268141, -0.591156
  0.268163, -0.591020
  0.268186,  0.590884
  0.268209,  0.590748
  0.268231,  0.590612
  0.268254,  0.590476
  0.268277,  0.590340
  0.268299,  0.590204
  0.268322,  0.590068
  0.268345,  0.589932
  0.268367,  0.589796
  0.268390,  0.589660
  0.268413,  0.589524
  0.268435,  0.589388
  0.268458,  0.589252
  0.268481,  0.589116
  0.268503,  0.588980
  0.268526,  0.588844
  0.268549,  0.588707
  0.268571,  0.588571
  0.268594,  0.588435
  0.268617,  0.588299
  0.268639,  0.588163
  0.268662,  0.588027
  0.268685,  0.587891
  0.268707,  0.587755
  0.268730,  0.587619
  0.268753,  0.587483
  0.268776,  0.587347
  0.268798,  0.587211
  0.268821,  0.587075
  0.268844,  0.586939
  0.268866,  0.586803
  0.268889,  0.586667
  0.268912,  0.586531
  0.268934,  0.586395
  0.268957,  0.586259
  0.268980,  0.586122
  0.269002,  0.585986
  0.269025,  0.585850
  0.269048,  0.585714
  0.269070,  0.585578
  0.269093,  0.585442
  0.269116,  0.585306
  0.269138,  0.585170
  0.269161,  0.585034
  0.269184,  0.584898
  0.269206,  0.584762
  0.269229,  0.584626
  0.269252,  0.584490
  0.269274,  0.584354
  0.269297,  0.584218
  0.269320, -0.584082
  0.269342, -0.583946
  0.269365, -0.583810
  0.269388, -0.583673
  0.269410, -0.583537
  0.269433, -0.583401
  0.269456, -0.583265
  0.269478, -0.583129
  0.269501, -0.582993
  0.269524, -0.582857
  0.269546, -0.582721
  0.269569, -0.582585
  0.269592, -0.582449
  0.269615, -0.582313
  0.269637, -0.582177
  0.269660, -0.582041
  0.269683, -0.581905
  0.269705, -0.581769
  0.269728, -0.581633
  0.269751, -0.581497
  0.269773, -0.581361
  0.269796, -0.581224
  0.269819, -0.581088
  0.269841, -0.580952
  0.269864, -0.580816
  0.269887, -0.580680
  0.269909, -0.580544
  0.269932, -0.580408
  0.269955, -0.580272
  0.269977, -0.580136
  0.270000, -0.580000
  0.270023, -0.579864
  0.270045, -0.579728
  0.270068, -0.579592
  0.270091, -0.579456
  0.270113, -0.579320
  0.270136, -0.579184
  0.270159, -0.579048
  0.270181, -0.578912
  0.270204, -0.578776
  0.270227, -0.578639
  0.270249, -0.578503
  0.270272, -0.578367
  0.270295, -0.578231
  0.270317, -0.578095
  0.270340, -0.577959
  0.270363, -0.577823
  0.270385, -0.577687
  0.270408, -0.577551
  0.270431, -0.577415
  0.270454, -0.577279
  0.270476,  0.577143
  0.270499,  0.577007
  0.270522,  0.576871
  0.270544,  0.576735
  0.270567,  0.576599
  0.270590,  0.576463
  0.270612,  0.576327
  0.270635,  0.576190
  0.270658,  0.576054
  0.270680,  0.575918
  0.270703,  0.575782
  0.270726,  0.575646
  0.270748,  0.575510
  0.270771,  0.575374
  0.270794,  0.575238
  0.270816,  0.575102
  0.270839,  0.574966
  0.270862,  0.574830
  0.270884,  0.574694
  0.270907,  0.574558
  0.270930,  0.574422
  0.270952,  0.574286
  0.270975,  0.574150
  0.270998,  0.574014
  0.271020,  0.573878
  0.271043,  0.573741
  0.271066,  0.573605
  0.271088,  0.573469
  0.271111,  0.573333
  0.271134,  0.573197
  0.271156,  0.573061
  0.271179,  0.572925
  0.271202,  0.572789
  0.271224,  0.572653
  0.271247,  0.572517
  0.271270,  0.572381
  0.271293,  0.572245
  0.271315,  0.572109
  0.271338,  0.571973
  0.271361,  0.571837
  0.271383,  0.571701
  0.271406,  0.571565
  0.271429,  0.571429
  0.271451,  0.571293
  0.271474,  0.571156
  0.271497,  0.571020
  0.271519,  0.570884
  0.271542,  0.570748
  0.271565,  0.570612
  0.271587,  0.570476
  0.271610, -0.570340
  0.271633, -0.570204
  0.271655, -0.570068
  0.271678, -0.569932
  0.271701, -0.569796
  0.271723, -0.569660
  0.271746, -0.569524
  0.271769, -0.569388
  0.271791, -0.569252
  0.271814, -0.569116
  0.271837, -0.568980
  0.271859, -0.568844
  0.271882, -0.568707
  0.271905, -0.568571
  0.271927, -0.568435
  0.271950, -0.568299
  0.271973, -0.568163
  0.271995, -0.568027
  0.272018, -0.567891
  0.272041, -0.567755
  0.272063, -0.567619
  0.272086, -0.567483
  0.272109, -0.567347
  0.272132, -0.567211
  0.272154, -0.567075
  0.272177, -0.566939
  0.272200, -0.566803
  0.272222, -0.566667
  0.272245, -0.566531
  0.272268, -0.566395
  0.272290, -0.566259
  0.272313, -0.566122
  0.272336, -0.565986
  0.272358, -0.565850
  0.272381, -0.565714
  0.272404, -0.565578
  0.272426, -0.565442
  0.272449, -0.565306
  0.272472, -0.565170
  0.272494, -0.565034
  0.272517, -0.564898
  0.272540, -0.564762
  0.272562, -0.564626
  0.272585, -0.564490
  0.272608, -0.564354
  0.272630, -0.564218
  0.272653, -0.564082
  0.272676, -0.563946
  0.272698, -0.563810
  0.272721, -0.563673
  0.272744,  0.563537
  0.272766,  0.563401
  0.272789,  0.563265
  0.272812,  0.563129
  0.272834,  0.562993
  0.272857,  0.562857
  0.272880,  0.562721
  0.272902,  0.562585
  0.272925,  0.562449
  0.272948,  0.562313
  0.272971,  0.562177
  0.272993,  0.562041
  0.273016,  0.561905
  0.273039,  0.561769
  0.273061,  0.561633
  0.273084,  0.561497
  0.273107,  0.561361
  0.273129,  0.561224
  0.273152,  0.561088
  0.273175,  0.560952
  0.273197,  0.560816
  0.273220,  0.560680
  0.273243,  0.560544
  0.273265,  0.560408
  0.273288,  0.560272
  0.273311,  0.560136
  0.273333,  0.560000
  0.273356,  0.559864
  0.273379,  0.559728
  0.273401,  0.559592
  0.273424,  0.559456
  0.273447,  0.559320
  0.273469,  0.559184
  0.273492,  0.559048
  0.273515,  0.558912
  0.273537,  0.558776
  0.273560,  0.558639
  0.273583,  0.558503
  0.273605,  0.558367
  0.273628,  0.558231
  0.273651,  0.558095
  0.273673,  0.557959
  0.273696,  0.557823
  0.273719,  0.557687
  0.273741,  0.557551
  0.273764,  0.557415
  0.273787,  0.557279
  0.273810,  0.557143
  0.273832,  0.557007
  0.273855,  0.556871
  0.273878, -0.556735
  0.273900, -0.556599
  0.273923, -0.556463
  0.273946, -0.556327
  0.273968, -0.556190
  0.273991, -0.556054
  0.274014, -0.555918
  0.274036, -0.555782
  0.274059, -0.555646
  0.274082, -0.555510
  0.274104, -0.555374
  0.274127, -0.555238
  0.274150, -0.555102
  0.274172, -0.554966
  0.274195, -0.554830
  0.274218, -0.554694
  0.274240, -0.554558
  0.274263, -0.554422
  0.274286, -0.554286
  0.274308, -0.554150
  0.274331, -0.554014
  0.274354, -0.553878
  0.274376, -0.553741
  0.274399, -0.553605
  0.274422, -0.553469
  0.274444, -0.553333
  0.274467, -0.553197
  0.274490, -0.553061
  0.274512, -0.552925
  0.274535, -0.552789
  0.274558, -0.552653
  0.274580, -0.552517
  0.274603, -0.552381
  0.274626, -0.552245
  0.274649, -0.552109
  0.274671, -0.551973
  0.274694, -0.551837
  0.274717, -0.551701
  0.274739, -0.551565
  0.274762, -0.551429
  0.274785, -0.551293
  0.274807, -0.551156
  0.274830, -0.551020
  0.274853, -0.550884
  0.274875, -0.550748
  0.274898, -0.550612
  0.274921, -0.550476
  0.274943, -0.550340
  0.274966, -0.550204
  0.274989, -0.550068
  0.275011,  0.549932
  0.275034,  0.549796
  0.275057,  0.549660
  0.275079,  0.549524
  0.275102,  0.549388
  0.275125,  0.549252
  0.275147,  0.549116
  0.275170,  0.548980
  0.275193,  0.548844
  0.275215,  0.548707
  0.275238,  0.548571
  0.275261,  0.548435
  0.275283,  0.548299
  0.275306,  0.548163
  0.275329,  0.548027
  0.275351,  0.547891
  0.275374,  0.547755
  0.275397,  0.547619
  0.275420,  0.547483
  0.275442,  0.547347
  0.275465,  0.547211
  0.275488,  0.547075
  0.275510,  0.546939
  0.275533,  0.546803
  0.275556,  0.546667
  0.275578,  0.546531
  0.275601,  0.546395
  0.275624,  0.546259
  0.275646,  0.546122
  0.275669,  0.545986
  0.275692,  0.545850
  0.275714,  0.545714
  0.275737,  0.545578
  0.275760,  0.545442
  0.275782,  0.545306
  0.275805,  0.545170
  0.275828,  0.545034
  0.275850,  0.544898
  0.275873,  0.544762
  0.275896,  0.544626
  0.275918,  0.544490
  0.275941,  0.544354
  0.275964,  0.544218
  0.275986,  0.544082
  0.276009,  0.543946
  0.276032,  0.543810
  0.276054,  0.543673
  0.276077,  0.543537
  0.276100,  0.543401
  0.276122,  0.543265
  0.276145, -0.543129
  0.276168, -0.542993
  0.276190, -0.542857
  0.276213, -0.542721
  0.276236, -0.542585
  0.276259, -0.542449
  0.276281, -0.542313
  0.276304, -0.542177
  0.276327, -0.542041
  0.276349, -0.541905
  0.276372, -0.541769
  0.276395, -0.541633
  0.276417, -0.541497
  0.276440, -0.541361
  0.276463, -0.541224
  0.276485, -0.541088
  0.276508, -0.540952
  0.276531, -0.540816
  0.276553, -0.540680
  0.276576, -0.540544
  0.276599, -0.540408
  0.276621, -0.540272
  0.276644, -0.540136
  0.276667, -0.540000
  0.276689, -0.539864
  0.276712, -0.539728
  0.276735, -0.539592
  0.276757, -0.539456
  0.276780, -0.539320
  0.276803, -0.539184
  0.276825, -0.539048
  0.276848, -0.538912
  0.276871, -0.538776
  0.276893, -0.538639
  0.276916, -0.538503
  0.276939, -0.538367
  0.276961, -0.538231
  0.276984, -0.538095
  0.277007, -0.537959
  0.277029, -0.537823
  0.277052, -0.537687
  0.277075, -0.537551
  0.277098, -0.537415
  0.277120, -0.537279
  0.277143, -0.537143
  0.277166, -0.537007
  0.277188, -0.536871
  0.277211, -0.536735
  0.277234, -0.536599
  0.277256, -0.536463
  0.277279,  0.536327
  0.277302,  0.536190
  0.277324,  0.536054
  0.277347,  0.535918
  0.277370,  0.535782
  0.277392,  0.535646
  0.277415,  0.535510
  0.277438,  0.535374
  0.277460,  0.535238
  0.277483,  0.535102
  0.277506,  0.534966
  0.277528,  0.534830
  0.277551,  0.534694
  0.277574,  0.534558
  0.277596,  0.534422
  0.277619,  0.534286
  0.277642,  0.534150
  0.277664,  0.534014
  0.277687,  0.533878
  0.277710,  0.533741
  0.277732,  0.533605
  0.277755,  0.533469
  0.277778,  0.533333
  0.277800,  0.533197
  0.277823,  0.533061
  0.277846,  0.532925
  0.277868,  0.532789
  0.277891,  0.532653
  0.277914,  0.532517
  0.277937,  0.532381
  0.277959,  0.532245
  0.277982,  0.532109
  0.278005,  0.531973
  0.278027,  0.531837
  0.278050,  0.531701
  0.278073,  0.531565
  0.278095,  0.531429
  0.278118,  0.531293
  0.278141,  0.531156
  0.278163,  0.531020
  0.278186,  0.530884
  0.278209,  0.530748
  0.278231,  0.530612
  0.278254,  0.530476
  0.278277,  0.530340
  0.278299,  0.530204
  0.278322,  0.530068
  0.278345,  0.529932
  0.278367,  0.529796
  0.278390,  0.529660
  0.278413, -0.529524
  0.278435, -0.529388
  0.278458, -0.529252
  0.278481, -0.529116
  0.278503, -0.528980
  0.278526, -0.528844
  0.278549, -0.528707
  0.278571, -0.528571
  0.278594, -0.528435
  0.278617, -0.528299
  0.278639, -0.528163
  0.278662, -0.528027
  0.278685, -0.527891
  0.278707, -0.527755
  0.278730, -0.527619
  0.278753, -0.527483
  0.278776, -0.527347
  0.278798, -0.527211
  0.278821, -0.527075
  0.278844, -0.526939
  0.278866, -0.526803
  0.278889, -0.526667
  0.278912, -0.526531
  0.278934, -0.526395
  0.278957, -0.526259
  0.278980, -0.526122
  0.279002, -0.525986
  0.279025, -0.525850
  0.279048, -0.525714
  0.279070, -0.525578
  0.279093, -0.525442
  0.279116, -0.525306
  0.279138, -0.525170
  0.279161, -0.525034
  0.279184, -0.524898
  0.279206, -0.524762
  0.279229, -0.524626
  0.279252, -0.524490
  0.279274, -0.524354
  0.279297, -0.524218
  0.279320, -0.524082
  0.279342, -0.523946
  0.279365, -0.523810
  0.279388, -0.523673
  0.279410, -0.523537
  0.279433, -0.523401
  0.279456, -0.523265
  0.279478, -0.523129
  0.279501, -0.522993
  0.279524, -0.522857
  0.279546,  0.522721
  0.279569,  0.522585
  0.279592,  0.522449
  0.279615,  0.522313
  0.279637,  0.522177
  0.279660,  0.522041
  0.279683,  0.521905
  0.279705,  0.521769
  0.279728,  0.521633
  0.279751,  0.521497
  0.279773,  0.521361
  0.279796,  0.521224
  0.279819,  0.521088
  0.279841,  0.520952
  0.279864,  0.520816
  0.279887,  0.520680
  0.279909,  0.520544
  0.279932,  0.520408
  0.279955,  0.520272
  0.279977,  0.520136
  0.280000,  0.520000
  0.280023,  0.519864
  0.280045,  0.519728
  0.280068,  0.519592
  0.280091,  0.519456
  0.280113,  0.519320
  0.280136,  0.519184
  0.280159,  0.519048
  0.280181,  0.518912
  0.280204,  0.518776
  0.280227,  0.518639
  0.280249,  0.518503
  0.280272,  0.518367
  0.280295,  0.518231
  0.280317,  0.518095
  0.280340,  0.517959
  0.280363,  0.517823
  0.280385,  0.517687
  0.280408,  0.517551
  0.280431,  0.517415
  0.280454,  0.517279
  0.280476,  0.517143
  0.280499,  0.517007
  0.280522,  0.516871
  0.280544,  0.516735
  0.280567,  0.516599
  0.280590,  0.516463
  0.280612,  0.516327
  0.280635,  0.516190
  0.280658,  0.516054
  0.280680,  0.515918
  0.280703, -0.515782
  0.280726, -0.515646
  0.280748, -0.515510
  0.280771, -0.515374
  0.280794, -0.515238
  0.280816, -0.515102
  0.280839, -0.514966
  0.280862, -0.514830
  0.280884, -0.514694
  0.280907, -0.514558
  0.280930, -0.514422
  0.280952, -0.514286
  0.280975, -0.514150
  0.280998, -0.514014
  0.281020, -0.513878
  0.281043, -0.513741
  0.281066, -0.513605
  0.281088, -0.513469
  0.281111, -0.513333
  0.281134, -0.513197
  0.281156, -0.513061
  0.281179, -0.512925
  0.281202, -0.512789
  0.281224, -0.512653
  0.281247, -0.512517
  0.281270, -0.512381
  0.281293, -0.512245
  0.281315, -0.512109
  0.281338, -0.511973
  0.281361, -0.511837
  0.281383, -0.511701
  0.281406, -0.511565
  0.281429, -0.511429
  0.281451, -0.511293
  0.281474, -0.511156
  0.281497, -0.511020
  0.281519, -0.510884
  0.281542, -0.510748
  0.281565, -0.510612
  0.281587, -0.510476
  0.281610, -0.510340
  0.281633, -0.510204
  0.281655, -0.510068
  0.281678, -0.509932
  0.281701, -0.509796
  0.281723, -0.509660
  0.281746, -0.509524
  0.281769, -0.509388
  0.281791, -0.509252
  0.281814, -0.509116
  0.281837,  0.508980
  0.281859,  0.508844
  0.281882,  0.508707
  0.281905,  0.508571
  0.281927,  0.508435
  0.281950,  0.508299
  0.281973,  0.508163
  0.281995,  0.508027
  0.282018,  0.507891
  0.282041,  0.507755
  0.282063,  0.507619
  0.282086,  0.507483
  0.282109,  0.507347
  0.282132,  0.507211
  0.282154,  0.507075
  0.282177,  0.506939
  0.282200,  0.506803
  0.282222,  0.506667
  0.282245,  0.506531
  0.282268,  0.506395
  0.282290,  0.506259
  0.282313,  0.506122
  0.282336,  0.505986
  0.282358,  0.505850
  0.282381,  0.505714
  0.282404,  0.505578
  0.282426,  0.505442
  0.282449,  0.505306
  0.282472,  0.505170
  0.282494,  0.505034
  0.282517,  0.504898
  0.282540,  0.504762
  0.282562,  0.504626
  0.282585,  0.504490
  0.282608,  0.504354
  0.282630,  0.504218
  0.282653,  0.504082
  0.282676,  0.503946
  0.282698,  0.503810
  0.282721,  0.503673
  0.282744,  0.503537
  0.282766,  0.503401
  0.282789,  0.503265
  0.282812,  0.503129
  0.282834,  0.502993
  0.282857,  0.502857
  0.282880,  0.502721
  0.282902,  0.502585
  0.282925,  0.502449
  0.282948,  0.502313
  0.282971, -0.502177
  0.282993, -0.502041
  0.283016, -0.501905
  0.283039, -0.501769
  0.283061, -0.501633
  0.283084, -0.501497
  0.283107, -0.501361
  0.283129, -0.501224
  0.283152, -0.501088
  0.283175, -0.500952
  0.283197, -0.500816
  0.283220, -0.500680
  0.283243, -0.500544
  0.283265, -0.500408
  0.283288, -0.500272
  0.283311, -0.500136
  0.283333, -0.500000
  0.283356, -0.499864
  0.283379, -0.499728
  0.283401, -0.499592
  0.283424, -0.499456
  0.283447, -0.499320
  0.283469, -0.499184
  0.283492, -0.499048
  0.283515, -0.498912
  0.283537, -0.498776
  0.283560, -0.498639
  0.283583, -0.498503
  0.283605, -0.498367
  0.283628, -0.498231
  0.283651, -0.498095
  0.283673, -0.497959
  0.283696, -0.497823
  0.283719, -0.497687
  0.283741, -0.497551
  0.283764, -0.497415
  0.283787, -0.497279
  0.283810, -0.497143
  0.283832, -0.497007
  0.283855, -0.496871
